source,name,price,revenue,profit,multiple,description,url,price_numeric,revenue_numeric,profit_numeric,revenue_multiple,profit_multiple,is_amazon_fba
Bizquest,Established hardware tool manufacturer wholesaler and retailer,"$895,000",,,,Solid wholesale and strong Amazon sales with 5 star reviews,https://www.bizquest.com/businesses-for-sale-in-waldo-county-me/,895000.0,,,,,False
Bizquest,33+ Year Established Sign Business for Sale â Great Location,"$795,000",,"$17,709,633",0.04x (P/E),"Save $795,000 Cash Flow: $177,09633+ Year Established Sign Business for Sale â Great LocationLexington, KYFully Equipped & Staffed Sign ShopFinancing Available$795,000 Cash Flow: $177,096Contact",https://www.bizquest.com/businesses-for-sale-in-lexington-ky/,795000.0,,17709633.0,,0.0448908229775286,False
Bizquest,Two Very Profitable HOTWORX studios,"$775,000",,"$195,000",3.97x (P/E),"Save $775,000 Cash Flow: $195,000Two Very Profitable HOTWORX studiosAldie, VABoth in Loudoun CountyFinancing Available$775,000 Cash Flow: $195,000Contact",https://www.bizquest.com/businesses-for-sale-in-aldie-va/,775000.0,,195000.0,,3.9743589743589745,False
Bizquest,Handyman Business for Executives - 15+ years Established,"$725,000",,"$280,000",2.59x (P/E),"Save $725,000 Cash Flow: $280,000Handyman Business for Executives - 15+ years EstablishedWaukesha, WISales > $1 mn + Net Income 25%$725,000 Cash Flow: $280,000Contact",https://www.bizquest.com/businesses-for-sale-in-waukesha-wi/,725000.0,,280000.0,,2.5892857142857144,False
Bizquest,"Thriving, High-Demand Restoration Business - Excellent Franchise","$690,000",,"$269,475",2.56x (P/E),Booming and Growing Restoration Company in Upscale Area,https://www.bizquest.com/businesses-for-sale-in-plano-tx/,690000.0,,269475.0,,2.5605343723907596,False
Bizquest,"Delicious, Welcoming Restaurant with 20% Cash Flow Margin","$650,000",,"$214,715",3.03x (P/E),"Save $650,000 Cash Flow: $214,715Delicious, Welcoming Restaurant with 20% Cash Flow MarginWisconsinTop 100 Entrepreneur Food Franchise$650,000 Cash Flow: $214,715Contact",https://www.bizquest.com/businesses-for-sale-in-wisconsin-wi/,650000.0,,214715.0,,3.027268705027595,False
Bizquest,E-Commerce Camera and Electronics Amazon store,"$640,000",,"$400,000",1.6x (P/E),Profitable Amazon FBM used camera and electronics business,https://www.bizquest.com/businesses-for-sale-in-hillsborough-county-fl/,640000.0,,400000.0,,1.6,True
Bizquest,Profitable Turnkey Pet Lodging In Highly Desirable Location,"$550,000",,"$94,000",5.85x (P/E),Highly Rated with Large Loyal Customer Base with Growth Potential,https://www.bizquest.com/businesses-for-sale-in-oakland-county-mi/,550000.0,,94000.0,,5.851063829787234,False
Bizquest,14-Year-Old Travel Content Site | 80% Affiliate | Strong DA,"$520,000",,"$25,779,514",0.02x (P/E),"Save $520,000 Cash Flow: $257,79514-Year-Old Travel Content Site | 80% Affiliate | Strong DANorth CarolinaStrong Domain Authority | Transferable Team$520,000 Cash Flow: $257,795Contact",https://www.bizquest.com/businesses-for-sale-in-north-carolina-nc/,520000.0,,25779514.0,,0.0201710552029801,False
Bizquest,Profitable B2B Service Business with Strong Repeat Customer Base,"$500,000",,"$139,995",3.57x (P/E),"Save $500,000 Cash Flow: $139,995Profitable B2B Service Business with Strong Repeat Customer BaseCedar Rapids, IAProfitable B2B Franchise with Recurring RevenueFinancing Available$500,000 Cash Flow: $139,995Contact",https://www.bizquest.com/businesses-for-sale-in-cedar-rapids-ia/,500000.0,,139995.0,,3.571556127004536,False
Bizquest,Two Turnkey Turlock Restaurants For Sale!,"$495,000",,,,"Rare opportunity to own two thriving, income-generating restaurants!",https://www.bizquest.com/businesses-for-sale-in-turlock-ca/,495000.0,,,,,False
Bizquest,Grocery Chain and Online Nat'l Distribution,"$494,500",,,,"Save $494,500 Grocery Chain and Online Nat'l DistributionAustin, TXProduct in Top 10 Ingredients for Baking$494,500 Contact",https://www.bizquest.com/businesses-for-sale-in-austin-tx/,494500.0,,,,,False
Bizquest,Pain Relief KT Tape and Roll On Brand,"$450,000",,"$50,000",9.0x (P/E),"Save $450,000 Cash Flow: $50,000Pain Relief KT Tape and Roll On BrandFullerton, CAPain Relief Product BrandFinancing Available$450,000 Cash Flow: $50,000Contact",https://www.bizquest.com/businesses-for-sale-in-fullerton-ca/,450000.0,,50000.0,,9.0,False
Bizquest,Fast-Growing Branded Amazon FBA Business in the Health & Wellness,"$435,000",,,,"Save $435,000 Fast-Growing Branded Amazon FBA Business in the Health & WellnessFloridaAmazon FBA business$435,000 Contact",https://www.bizquest.com/businesses-for-sale-in-florida-fl/,435000.0,,,,,True
Bizquest,10-Year-Old Amazon FBA and Shopify Nootropics Business,"$425,000",,"$14,204,710",0.03x (P/E),"Save $425,000 Cash Flow: $142,04710-Year-Old Amazon FBA and Shopify Nootropics BusinessOhioSolid Reputation | High Margins$425,000 Cash Flow: $142,047Contact",https://www.bizquest.com/businesses-for-sale-in-ohio-oh/,425000.0,,14204710.0,,0.0299196534107348,True
Bizquest,McAlister's Deli,"$425,000",,,,"McAlisterâs DeliÂ® offers guests more than hearty sandwiches piled high and sides worth sharing. Through genuine Southern hospitality and friendly conversation, we aim to make every guest feel like our place is their place, too. Become a part of something special with a McAlisterâs DeliÂ® of your very own.",https://www.bizquest.com/franchise-for-sale/food-and-restaurant-franchises/,425000.0,,,,,False
Bizquest,Luxury Preserved Flowers & Gift Wrapping Store in Brickell (E2),"$395,000",,,,Manufacturing/assembly + Services (dual line of business),https://www.bizquest.com/businesses-for-sale-in-miami-fl/,395000.0,,,,,False
Bizquest,"Yock Noodles manufacturer since 1930""s","$360,000",,"$360,000",1.0x (P/E),"SaveNot DisclosedCash Flow: $360,000Yock Noodles manufacturer since 1930""sNorfolk, VAWell Known authentic Yock MeinNot DisclosedCash Flow: $360,000Contact",https://www.bizquest.com/businesses-for-sale-in-norfolk-va/,360000.0,,360000.0,,1.0,False
Bizquest,"Well-known, brand-name guitar pedal company for sale.","$350,000",,"$136,000",2.57x (P/E),Established in 1994. A household name in the music industry.,https://www.bizquest.com/businesses-for-sale-in-san-diego-ca/,350000.0,,136000.0,,2.573529411764706,False
Bizquest,EverLine Coatings & Services Asphalt Maintenance & Line Striping,"$295,000",,,,Established Asphalt Line Striping Repair Pavement Maintenance Business,https://www.bizquest.com/businesses-for-sale-in-colorado-springs-co/,295000.0,,,,,False
Bizquest,Indoor Arcade for Sale!,"$290,000",,"$69,790",4.16x (P/E),"Save $290,000 Cash Flow: $69,790Indoor Arcade for Sale!Monroe County, PASuccessful Arcade for sale!$290,000 Cash Flow: $69,790Contact",https://www.bizquest.com/businesses-for-sale-in-monroe-county-pa/,290000.0,,69790.0,,4.155323112193724,False
Bizquest,Profitable & Powerful: Own a Breakthrough Cleaning Brand!,"$275,000",,"$100,000",2.75x (P/E),"Patent In Place, Client List, Manufacturing Equipment, and Primed For Growth!",https://www.bizquest.com/businesses-for-sale-in-hamilton-county-oh/,275000.0,,100000.0,,2.75,False
Bizquest,Profitable Amazon FBA Sports Brand â $6.8K Monthly Profit â 27% Margin,"$265,503",,"$81,696",3.25x (P/E),"Save $265,503 Cash Flow: $81,696Profitable Amazon FBA Sports Brand â $6.8K Monthly Profit â 27% MarginBrooklyn, NYOutdoor trending items$265,503 Cash Flow: $81,696Contact",https://www.bizquest.com/businesses-for-sale-in-brooklyn-ny/,265503.0,,81696.0,,3.2498898354876617,True
Bizquest,"Auto Part Company W/Full Websites, Ebay, Amazon, Walmart.com Stores","$250,000",,"$50,000",5.0x (P/E),"Websites, Ebay/Amazon/Walmart Stores, Established Ecom",https://www.bizquest.com/businesses-for-sale-in-boulder-county-co/,250000.0,,50000.0,,5.0,False
Bizquest,Modern Workspace Franchise | Premium Amenities | Strategic Location,"$200,000",,"$25,000",8.0x (P/E),Newly Built Premium Facility with Unique Rooftop Space,https://www.bizquest.com/businesses-for-sale-in-kings-county-ny/,200000.0,,25000.0,,8.0,False
Bizquest,Profitable Pittsburgh Tour Operator â 8-Yrs Corporately Ran,"$195,000",,"$93,170",2.09x (P/E),Rare Turnkey Opportunity with City Brew Tours & FlavorWalk Franchise,https://www.bizquest.com/businesses-for-sale-in-pittsburgh-pa/,195000.0,,93170.0,,2.09294837394011,False
Bizquest,Great Lifestyle Business,"$180,000",,"$85,000",2.12x (P/E),"Save $180,000 Cash Flow: $85,000Great Lifestyle BusinessSan Francisco, CASF Bay Area and Norcal$180,000 Cash Flow: $85,000Contact",https://www.bizquest.com/businesses-for-sale-in-san-francisco-ca/,180000.0,,85000.0,,2.1176470588235294,False
Bizquest,Premium Custom Headwear Brand with Exclusive Client List,"$180,000",,"$60,000",3.0x (P/E),TX Headwear is a premium custom ballcap brand rooted in Central Texas,https://www.bizquest.com/businesses-for-sale-in-travis-county-tx/,180000.0,,60000.0,,3.0,False
Bizquest,Smoothie Cafe' & Healthy Eatery (est. 2008),"$164,000",,"$75,000",2.19x (P/E),"Save $164,000 Cash Flow: $75,000Smoothie Cafe' & Healthy Eatery (est. 2008)Nassau County, NYOriginal Owners & open for 15yrs.$164,000 Cash Flow: $75,000Contact",https://www.bizquest.com/businesses-for-sale-in-nassau-county-ny/,164000.0,,75000.0,,2.1866666666666665,False
Bizquest,"Thriving Amazon Cleaning Products Store â $886K Sales, $124K Profit â","$149,000",,"$124,865",1.19x (P/E),"Save $149,000 Cash Flow: $124,865Thriving Amazon Cleaning Products Store â $886K Sales, $124K Profit âCharlotte, NCName-brand demand meets rare distributor access$149,000 Cash Flow: $124,865Contact",https://www.bizquest.com/businesses-for-sale-in-charlotte-nc/,149000.0,,124865.0,,1.193288751852,False
Bizquest,Turnkey Shopify Security Business with Proven Profitability,"$146,000",,"$88,000",1.66x (P/E),Trusted Since 1986- Security Wholesale Operation - E-2 Visa Eligible,https://www.bizquest.com/businesses-for-sale-in-alabama-al/,146000.0,,88000.0,,1.6590909090909092,False
Bizquest,"Profitable Supplement Store â $720K Sales in 2024, Turn-Key","$136,000",,"$109,365",1.24x (P/E),High-repeat customers top supplier deal = plug?and?play store needing less tha,https://www.bizquest.com/businesses-for-sale-in-virginia-beach-va/,136000.0,,109365.0,,1.2435422667215288,False
Bizquest,Great San Antonio pool route,"$125,196",,"$122,379",1.02x (P/E),"Save $125,196 Cash Flow: $122,379Great San Antonio pool routeSan Antonio, TXGuaranteed monthly income!!$125,196 Cash Flow: $122,379Contact",https://www.bizquest.com/businesses-for-sale-in-san-antonio-tx/,125196.0,,122379.0,,1.0230186551614249,False
Bizquest,Retail & Jewelry Business in heavy foot traffic location (REDUCED),"$125,000",,"$102,000",1.23x (P/E),"Save $125,000 Cash Flow: $102,000Retail & Jewelry Business in heavy foot traffic location (REDUCED)Sacramento, CAPrime downtown Old Sacramento waterfront location$125,000 Cash Flow: $102,000Contact",https://www.bizquest.com/businesses-for-sale-in-sacramento-ca/,125000.0,,102000.0,,1.2254901960784317,False
Bizquest,Brain Balance Achievement Centers,"$125,000",,,,A sustainable franchise that addresses a growing need and changes peopleâs lives,https://www.bizquest.com/franchise-for-sale/childrens-franchises/,125000.0,,,,,False
Bizquest,Year-Round Essentials Amazon Store | $102K Profit | Quick Sale,"$125,000",,"$101,965",1.23x (P/E),"Save $125,000 Cash Flow: $101,965Year-Round Essentials Amazon Store | $102K Profit | Quick SaleCleveland, OHPriced for a quick sale$125,000 Cash Flow: $101,965Contact",https://www.bizquest.com/businesses-for-sale-in-cleveland-oh/,125000.0,,101965.0,,1.22591085176286,True
Bizquest,Thriving Amazon Pet Store â 6 Years of Success & Growth in the Pet Ind,"$125,000",,"$75,000",1.67x (P/E),Established Amazon Pet Store: 6 Years of Excellence & Care,https://www.bizquest.com/businesses-for-sale-in-chicago-il/,125000.0,,75000.0,,1.6666666666666667,False
Bizquest,Own a Thriving Fashion Brand: Established E-Commerce Business Availabl,"$115,000",,"$163,500",0.7x (P/E),"Save $115,000 Cash Flow: $163,500Own a Thriving Fashion Brand: Established E-Commerce Business AvailablDenver, COApparel E-Commerce Store$115,000 Cash Flow: $163,500Contact",https://www.bizquest.com/businesses-for-sale-in-denver-co/,115000.0,,163500.0,,0.7033639143730887,False
Bizquest,Kitchen & Home Essentials E-Com Store | Multi-Platform | 3PL,"$110,000",,"$50,000",2.2x (P/E),Own a fully operational e-commerce business with outsourced logistics,https://www.bizquest.com/businesses-for-sale-in-lawrenceville-ga/,110000.0,,50000.0,,2.2,False
Bizquest,Part time/ full time engraving business for sale,"$109,000",,,,"Save $109,000 Part time/ full time engraving business for saleWestfield, INGreat business to run from home conveniently$109,000 Contact",https://www.bizquest.com/businesses-for-sale-in-westfield-in/,109000.0,,,,,False
Bizquest,"Oil Changer top-Tier Franchise, Price to Sell","$100,000",,"$110,487",0.91x (P/E),"Save $100,000 Cash Flow: $110,487Oil Changer top-Tier Franchise, Price to SellSan Joaquin County, CASeller Financing, 25,000 down,$100,000 Cash Flow: $110,487Contact",https://www.bizquest.com/businesses-for-sale-in-san-joaquin-county-ca/,100000.0,,110487.0,,0.9050838560192602,False
Bizquest,Turnkey 3PL Kitchen Essentials Brand Full-Service Fulfillment Include,"$99,000",,"$50,000",1.98x (P/E),"Streamlined kitchen brand with 3PL logistics, ready for easy takeover",https://www.bizquest.com/businesses-for-sale-in-owings-mills-md/,99000.0,,50000.0,,1.98,False
Bizquest,Asset Sale for #1 Selling Hair Accessory on Amazon & QVC,"$95,000",,,,Brand IP for Sale: Patented Hair Accessory Seen on Celebs & TV,https://www.bizquest.com/businesses-for-sale-in-monmouth-county-nj/,95000.0,,,,,False
Bizquest,Everyday Household & Automotive Consumables Supplier Contract Included,"$95,000",,"$54,000",1.76x (P/E),"Save $95,000 Cash Flow: $54,000Everyday Household & Automotive Consumables Supplier Contract IncludedStatesville, NCHigh Retention Product Line$95,000 Cash Flow: $54,000Contact",https://www.bizquest.com/businesses-for-sale-in-statesville-nc/,95000.0,,54000.0,,1.7592592592592593,False
Bizquest,"Niche Wholesale Office Supplies | Turnkey, 5+ Years- Amazon FBA","$95,000",,"$60,000",1.58x (P/E),"Steady revenue, streamlined operations, supplier relationships include",https://www.bizquest.com/businesses-for-sale-in-albany-ca/,95000.0,,60000.0,,1.5833333333333333,True
Bizquest,Fleet Clean,"$90,000",,,,Fleet Clean | Mobile Truck Washing Business | Recurring Customer Business,https://www.bizquest.com/franchise-for-sale/cleaning-and-maintenance-franchises/,90000.0,,,,,False
Bizquest,Hands Off Profitable Amazon Listing,"$88,628",,"$34,306",2.58x (P/E),"Save $88,628 Cash Flow: $34,306Hands Off Profitable Amazon ListingSalt Lake City, UTGreat Passive Income Generating Amazon ListingFinancing Available$88,628 Cash Flow: $34,306Contact",https://www.bizquest.com/businesses-for-sale-in-salt-lake-city-ut/,88628.0,,34306.0,,2.5834547892496937,True
Bizquest,Home Gadgets Amazon Business: Apple Corer â $7k/Month,"$77,000",,"$28,685",2.68x (P/E),"Save $77,000 Cash Flow: $28,685Home Gadgets Amazon Business: Apple Corer â $7k/MonthCook County, ILAmazon Listing with amazing growth potentialFinancing Available$77,000 Cash Flow: $28,685Contact",https://www.bizquest.com/businesses-for-sale-in-cook-county-il/,77000.0,,28685.0,,2.6843297890883737,True
Bizquest,Established Weight-loss & Hormone Practice,"$75,000",,"$50,000",1.5x (P/E),"Save $75,000 Cash Flow: $50,000Established Weight-loss & Hormone PracticeWashington, DCFully Remote & Turnkey$75,000 Cash Flow: $50,000Contact",https://www.bizquest.com/businesses-for-sale-in-washington-dc/,75000.0,,50000.0,,1.5,False
Bizquest,Richard's Painting,"$50,000",,,,"Richardâs Painting is the leader in quality painting since 1999. Our goal is to be the go-to painters in your neighborhood, providing the best service possible. We focus on smaller territories to gain market share faster! Painting is our business but relationships are how we succeed.",https://www.bizquest.com/franchise-for-sale/home-services-franchises/,50000.0,,,,,False
Bizquest,Senior Helpers,"$50,000",,,,The premiere provider of in-home care where you can provide a lasting impact for aging adults and their families. Over 300 franchise owners! Open within 90 days!,https://www.bizquest.com/franchise-for-sale/healthcare-and-senior-care-franchises/,50000.0,,,,,False
Bizquest,Profitable Home-Based Boutique Business/$100K Rev/$37K Net Profit,"$42,000",,"$37,500",1.12x (P/E),"Simple, Easy to Run Business/Low Overhead/Room For Growth/5K Customers/4.5K Emai",https://www.bizquest.com/businesses-for-sale-in-wilton-nh/,42000.0,,37500.0,,1.12,False
Bizquest,Preppy Pet Franchises Inc,"$34,500",,,,"Open Pet Boarding, Doggy Daycare and Grooming Franchise for $100,000.",https://www.bizquest.com/franchise-for-sale/retail-franchises/,34500.0,,,,,False
Bizquest,Collectible Toy Vending - A Passive Income Machine! $4.5K+ Per Month,"$30,000",,"$54,000",0.56x (P/E),Seize Your Fortune: The Last Vending Business You'll Ever Need!,https://www.bizquest.com/businesses-for-sale-in-west-des-moines-ia/,30000.0,,54000.0,,0.5555555555555556,False
Flippa,"USD $10,763,000","$10,763,000",,,,"Asking price USD $10,763,000 View insights on multiples Multiple: 6.3x Profit 2.3x Revenue Watch View Listing",https://flippa.com/data-insights?buy_sell=searchpage,10763000.0,,,,,False
Flippa,"USD $5,000","$5,000",,,,"1 bid 10 days left USD $5,000 View insights on multiples Multiple: 1.3x Profit 1x Revenue Watch View Listing",https://flippa.com/auctions/12001359/bids,5000.0,,,,,False
Investors.Club,Vegan Notebook eCommerce Business,"$5,440,000",,"$435,908",12.48x (P/E),High Growth Historical Sustainability-Focused Notebooks eCommerce Brand doing $1.9M sales/year from diversified revenue channels!,https://investors.club/business/brokered/,5440000.0,,435908.0,,12.479697550859356,False
Investors.Club,Amazon FBA Incense Brand,"$25,997",,"$8,120",3.2x (P/E),"This U.S.-focused Amazon FBA business sells private-label incense products and operates with approximately 35% net profit margins. Launched in 2021, it requires around 14 hours per week to manage inventory, reorders, and basic PPC, and is fully brand registered on Amazon. The business is owner-operated with no employees, leverages a long-term relationship with a single supplier in Vietnam, and includes brand assets and a WordPress site; inventory is excluded from the asking price.",https://investors.club/business/for-sale-by-owner/,25997.0,,8120.0,,3.201600985221675,True
QuietLight,Electrolyte Brand | US-Based Manufacturing | 65% YoY Growth | 20k Subs | $17.4M Revenue | $2.56M SDE,"$20,299,000","$17,442,054","$530,000",1.16x,Straight to Your Mailbox,https://quietlight.com/listings/16065383/,20299000.0,17442054.0,530000.0,1.1637964198482589,38.3,False
QuietLight,Crown Jewel Amazon FBA Asset | $3.3M TTM SDE | 146% YOY Growth + Significant Potential Growth Opps,"$20,299,000","$16,973,677",,1.2x,"Crown Jewel Amazon FBA Asset | $3.3M TTM SDE | 146% YOY Growth + Significant Potential Growth Opps Asking Price $20,299,000 Revenue: $16,973,677 Income: $3,340,187 Amazon FBA",https://quietlight.com/amazon-fba-businesses-for-sale/page/8/,20299000.0,16973677.0,,1.195910585549613,,True
QuietLight,"SBA PQ | 10-Yr-Old FBA, Category Best Seller | 13% Rev & 27% SDE YOY Growth | 78,000 Reviews","$10,425,000","$14,257,120",,0.73x,"Under Offer SBA PQ | 10-Yr-Old FBA, Category Best Seller | 13% Rev & 27% SDE YOY Growth | 78,000 Reviews $10,425,000 Revenue: $14,257,120 Income: $2,978,291 Amazon FBA",https://quietlight.com/listings/12973521/,10425000.0,14257120.0,,0.7312135971360275,,True
QuietLight,"7 Year Old Amazon FBA Shower Filter Business w/No Seasonality, Fantastic Reviews, & 25% Net Margins","$10,200,000","$9,835,387",,1.04x,"Under Offer 7 Year Old Amazon FBA Shower Filter Business w/No Seasonality, Fantastic Reviews, & 25% Net Margins $10,200,000 Revenue: $9,835,387 Income: $2,427,197 Amazon FBA",https://quietlight.com/listings/16050561/,10200000.0,9835387.0,,1.0370715458374948,,True
QuietLight,"Fast Growing Health Supplement Amazon FBA Business w/ 15,000+ Subscriptions & 32% Net Margins","$8,000,000","$4,069,217",,1.97x,"Fast Growing Health Supplement Amazon FBA Business w/ 15,000+ Subscriptions & 32% Net Margins $8,000,000 Revenue: $4,069,217 Income: $1,332,198 Amazon FBA",https://quietlight.com/listings/15830388/,8000000.0,4069217.0,,1.965980187343167,,True
QuietLight,SBA Pre-Qualified Amazon FBA Health Supplement Company | 15K+ Amazon Subscribers | US Manufacturing,"$4,000,000","$4,726,088",,0.85x,"SBA Pre-Qualified Amazon FBA Health Supplement Company | 15K+ Amazon Subscribers | US Manufacturing $4,000,000 Revenue: $4,726,088 Income: $1,125,198 Amazon FBA",https://quietlight.com/listings/13938228/,4000000.0,4726088.0,,0.846365958484057,,True
QuietLight,"9-Year-Old Amazon FBA Stationery Brand | 6,000+ Reviews | 4.6-Star Rating | Seller Finance Available","$2,235,000","$4,615,205",,0.48x,"9-Year-Old Amazon FBA Stationery Brand | 6,000+ Reviews | 4.6-Star Rating | Seller Finance Available $2,235,000 Revenue: $4,615,205 Income: $638,584 Amazon FBA",https://quietlight.com/listings/16381108/,2235000.0,4615205.0,,0.4842688461292618,,True
QuietLight,"Price Reduced: 8-Year-Old Category-Leading Sleepwear and Socks FBA Business | $8M Revenue | 40,000+ Reviews | Seller Financing Available","$2,200,000","$7,966,554",,0.28x,"Price Reduced: 8-Year-Old Category-Leading Sleepwear and Socks FBA Business | $8M Revenue | 40,000+ Reviews | Seller Financing Available $2,200,000 Revenue: $7,966,554 Income: $847,856 Amazon FBA",https://quietlight.com/listings/16844681/,2200000.0,7966554.0,,0.2761545330641077,,True
QuietLight,Growing Amazon FBA Premium STEM Kids Toys | Ready International Expansion | Strong Reviews,"$1,150,000","$3,614,069",,0.32x,"Growing Amazon FBA Premium STEM Kids Toys | Ready International Expansion | Strong Reviews $1,150,000 Revenue: $3,614,069 Income: $555,779 Amazon FBA",https://quietlight.com/listings/16859412/,1150000.0,3614069.0,,0.3182008976585671,,True
QuietLight,Gaming Furniture Business | 56% YoY Growth | 10 Hrs/Week Operation | Multi-Country Revenue,"$925,000","$925,000",,1.0x,"Gaming Furniture Business | 56% YoY Growth | 10 Hrs/Week Operation | Multi-Country Revenue $925,000 Revenue: $799,002 Income: $276,460 Amazon FBA",https://quietlight.com/listings/13369216/,925000.0,925000.0,,1.0,,True
QuietLight,8-Year-Old Pet Safety Brand | 20% Repeat Purchase Rate | 21% YOY Revenue Growth Past 6 Mos.,"$655,900","$553,106",,1.19x,"Under Offer 8-Year-Old Pet Safety Brand | 20% Repeat Purchase Rate | 21% YOY Revenue Growth Past 6 Mos. $655,900 Revenue: $553,106 Income: $218,636 Amazon FBA",https://quietlight.com/listings/13384086/,655900.0,553106.0,,1.1858486438404212,,True
QuietLight,Fast Growing Amazon FBM | Used Cameras & Electronics | 300% YoY Growth | Low Overhead,"$650,000","$3,568,938",,0.18x,"Under Offer Fast Growing Amazon FBM | Used Cameras & Electronics | 300% YoY Growth | Low Overhead $650,000 Revenue: $3,568,938 Income: $420,981 Amazon FBA",https://quietlight.com/listings/15594313/,650000.0,3568938.0,,0.1821270080903619,,True
QuietLight,7 Year Old Ladies Bag Amazon FBA UK Business w/USA Expansion Opportunity & Zero Advertising,"$645,000","$1,578,995",,0.41x,"7 Year Old Ladies Bag Amazon FBA UK Business w/USA Expansion Opportunity & Zero Advertising $645,000 Revenue: $1,578,995 Income: $214,955 Amazon FBA",https://quietlight.com/listings/16702772/,645000.0,1578995.0,,0.4084876772884018,,True
QuietLight,8 Year Old – Women’s Swim and Apparel Brand | FBA + Shopify | $171k SDE,"$530,000","$1,372,142","$530,000",0.39x,"Under Offer 8 Year Old – Women’s Swim and Apparel Brand | FBA + Shopify | $171k SDE $530,000 Revenue: $1,372,142 Income: $171,144 Amazon FBA",https://quietlight.com/listings/9010087/,530000.0,1372142.0,530000.0,0.3862573990155538,1.0,True
QuietLight,11 Year Old Niche Hardware Amazon FBA Business w/Low SKU Count | 40% Net Margins | Amazing Reviews,"$405,000","$255,156",,1.59x,"11 Year Old Niche Hardware Amazon FBA Business w/Low SKU Count | 40% Net Margins | Amazing Reviews $405,000 Revenue: $255,156 Income: $103,723 Amazon FBA",https://quietlight.com/listings/17337235/,405000.0,255156.0,,1.5872642618633306,,True
QuietLight,4-Year-Old Travel Accessories FBA Brand + Wholesale | Low Workload | Proprietary Tooling | $113K SDE,"$350,000","$601,771","$350,000",0.58x,"4-Year-Old Travel Accessories FBA Brand + Wholesale | Low Workload | Proprietary Tooling | $113K SDE $350,000 Revenue: $601,771 Income: $114,752 Amazon FBA",https://quietlight.com/listings/16878540/,350000.0,601771.0,350000.0,0.5816165950170413,1.0,True
QuietLight,Simple Amazon FBA Accounting Ledger Books Business w/23% Margins | 3.92x ROAS | Low Workload,"$200,000","$250,192",,0.8x,"Simple Amazon FBA Accounting Ledger Books Business w/23% Margins | 3.92x ROAS | Low Workload $200,000 Revenue: $250,192 Income: $57,088 Amazon FBA",https://quietlight.com/listings/16921449/,200000.0,250192.0,,0.7993860714970903,,True
QuietLight,Stable Amazon FBA Business in Seniors Niche | 85% Gross Profit Margin | Simple Operations,"$140,000","$174,526",,0.8x,"Stable Amazon FBA Business in Seniors Niche | 85% Gross Profit Margin | Simple Operations $140,000 Revenue: $174,526 Income: $52,032 Amazon FBA",https://quietlight.com/listings/16944105/,140000.0,174526.0,,0.802172742170221,,True
QuietLight,EU-Based Amazon FBA Gardening Business | 1.9x Multiple | Low Workload | VAT Management in Place,"$94,500","$260,708",,0.36x,"EU-Based Amazon FBA Gardening Business | 1.9x Multiple | Low Workload | VAT Management in Place $94,500 Revenue: $260,708 Income: $49,766 Amazon FBA",https://quietlight.com/listings/16051221/,94500.0,260708.0,,0.3624744925357104,,True
QuietLight,"Patented FBA Pet Travel Brand | 2,700+ 4.5-Star Reviews | Proven Market Fit | Huge Growth Potential","$80,000","$201,719",,0.4x,"Patented FBA Pet Travel Brand | 2,700+ 4.5-Star Reviews | Proven Market Fit | Huge Growth Potential $80,000 Revenue: $201,719 Income: $6,757 Amazon FBA",https://quietlight.com/listings/16670865/,80000.0,201719.0,,0.3965912977954481,,True
